App
Microsoft
VBScript
JScript
Internet Explorer
Microsoft Edge
Microsoft Internet Explorer
Microsoft Office
Office
Office
Office
RT SP1
Office
Excel
PowerPoint
Word
Excel
PowerPoint
Word
Word Viewer
Microsoft SharePoint Server
SharePoint Foundation
Microsoft Office
Excel
PowerPoint
Visio
Word
Office
Excel
PowerPoint
Visio
Word
Office
Excel
PowerPoint
Visio
Word
Excel
PowerPoint
RT
Word
RT
Office
Excel
PowerPoint
Visio
Word
Visual Basic
Remote Desktop Protocol
Microsoft InfoPath
Microsoft Word
Office
Word
Word
Word
RT
Word
Word
Word
Office Compatibility Pack
Word Viewer
Word Automation Services
SharePoint Server
Office Web Apps Server
SharePoint Server
Microsoft Edge
Microsoft Word
Office
Word
Word
Word
RT
Office
Word
Word
Word
Office Compatibility Pack
Word Automation Services
SharePoint Server
Word Automation Services
SharePoint Server
Office Web Apps
Office Web Apps Server
Office Online Server
Common Log File System
CLFS
Outlook Web Access
OWA
Microsoft Exchange Server
Cumulative Update
Cumulative Update
Cumulative Update
Outlook Web Access
OWA
Microsoft Exchange Server
Outlook Web Access
OWA
Microsoft Exchange Server
Cumulative Update
Outlook Web Access
OWA
Microsoft Exchange Server
Outlook Web Access
OWA
Microsoft Exchange Server
Cumulative Update
Cumulative Update
Microsoft
NET Framework
Microsoft Silverlight
Microsoft Excel
Excel
Excel
Excel
RT
Excel
Excel
Excel
Office Compatibility Pack
Excel Viewer
Remote Desktop Protocol
RDP
Active Directory Federation Services
ADFS
Windows Journal
SharePoint Server
Microsoft SharePoint Foundation
Internet Explorer
Sync Framework
Windows Reader
Microsoft
NET Framework
Network Policy Server
NPS
Microsoft Word
Office
Word
Word
Word
RT
Word
Word
Word
Office Compatibility Pack
Word Viewer
Word Automation Services
SharePoint Server
Office Web Apps Server
SharePoint Server
Microsoft Word
Office
Word
Word
Word
RT
Word
Office Compatibility Pack
Word Viewer
Word Automation Services
SharePoint Server
Office Web Apps Server
SharePoint Server
Microsoft Excel
Excel
Excel
Excel
RT
Excel
Excel
Excel
Office Compatibility Pack
Excel Viewer
Excel Services
SharePoint Server
Excel Services
SharePoint Server
Excel Services
SharePoint Server
Office Web Apps
Microsoft Office
Microsoft Word
Office
Word
Word
Word
RT
Word
Office Compatibility Pack
Microsoft Office
PDF Library
Microsoft Internet Explorer
Microsoft Internet Explorer
Microsoft Edge
Microsoft Internet Explorer
Microsoft Edge
Microsoft Internet Explorer
Microsoft Edge
Microsoft Internet Explorer
Microsoft Internet Explorer
Microsoft Internet Explorer
Microsoft Internet Explorer
Microsoft Internet Explorer
Microsoft Internet Explorer
Microsoft Internet Explorer
Microsoft Internet Explorer
Microsoft Edge
Microsoft Edge
Microsoft Edge
Microsoft Internet Explorer
Microsoft Edge
Microsoft Internet Explorer
Microsoft Internet Explorer
Microsoft Internet Explorer
Microsoft Edge
Microsoft Internet Explorer
Microsoft Internet Explorer
Microsoft Internet Explorer
Microsoft Internet Explorer
Microsoft Edge
Microsoft Internet Explorer
Microsoft Edge
Microsoft Internet Explorer
Microsoft Edge
Microsoft Internet Explorer
Microsoft Internet Explorer
Microsoft Internet Explorer
Microsoft Edge
Adobe Type Manager Library
Adobe Type Manager Library
Microsoft Excel
Excel
Excel
Excel
RT
Excel
Word
Office Compatibility Pack
Excel Viewer
Microsoft Edge
Microsoft Edge
Microsoft Edge
Microsoft Office
Microsoft Word
Office
Word
Word
Word
RT SP1
Office Compatibility Pack
Word Viewer
Word Automation Services
SharePoint Server
Word Automation Services
SharePoint Server
Office Web Apps
Office Web Apps Server
Microsoft Edge
Microsoft Edge
Microsoft
NET Framework
Microsoft Word
Office
Word
Word
Word
RT
Word
Word
Word
Office Compatibility Pack
Word Viewer
Word Automation Services
SharePoint Server
Office Web Apps
Web Apps Server
Microsoft Excel
Excel
Office Compatibility Pack SP3
Excel Services
SharePoint Server
Excel Services
SharePoint Server
Click-to-Run
C2R
Microsoft Office
Microsoft APP-V
Microsoft Exchange Server
Cumulative Update
Cumulative Update
Cumulative
Microsoft Excel
Word
Excel Viewer
Microsoft Office
Office
Word Automation Services
SharePoint Server
