App
Interface Card
ManualLogin.asp script
Microsoft Content Management Server
MCMS
Terminal Server Edition
Microsoft Outlook
Help
Support Center
Windows Script Engine
JScript
JScript.dll
Microsoft Internet Security
Acceleration
ISA
Bugzilla
Bugzilla
bmv
CVS
Apache
Apache
uml
Apache
Eterm
rxvt
rxvt
aterm
IMP
ISC DHCPD
Sun Kodak Color Management System
KCMS
library service daemon
kcms
xdrmem
SunRPC
libnsl
libc
glibc
dietlibc
Protegrity Secure.Data Extension Feature
SEF
libmcrypt
libmcrypt
Snort
escputil
ml85p
noffle news server
Mailman
ISC dhcrelay
dhcp-relay
courier
Kerberos FTP client
Jakarta Tomcat
Jakarta Tomcat
Jakarta Tomcat
Jakarta Tomcat
AbsoluteTelnet SSH2 client
SSH2 clients
VanDyke
SecureCRT
SecureFX
Entunnel
PuTTY
Apple File Protocol
AFP
parse
Apple Darwin Streaming Administration Server
QuickTime Streaming Server
parse
Apple Darwin Streaming Administration Server
QuickTime Streaming Server
parse
Apple Darwin Streaming Administration Server
QuickTime Streaming Server
parse
Apple Darwin Streaming Administration Server
QuickTime Streaming Server
Apple Darwin Streaming Administration Server
QuickTime Streaming Server
Apple Darwin Streaming Administration Server
QuickTime Streaming Server
secure locate
slocate
Hypermail
MIT Kerberos V5 Key Distribution Center
KDC
chk
MIT Kerberos V5
MIT Kerberos V5 Key Distribution Center
KDC
HP UX
Eset Software NOD32
XFree86
terminal emulator
terminal emulator
terminal emulator
Eterm terminal emulator
PuTTY terminal emulator
VTE
terminal emulator
gnome-terminal
XFree86
Key Distribution Center
KDC
Kerberos
krb5
mysqld
MySQL
plptools package
Blade encoder
BladeEnc
Direct Connect
dcgui
hanterm
hanterm-xf
terminal emulator
ssl3
pkt.c
OpenSSL
hanterm
hanterm-xf
terminal emulator
Ethereal
Key Distribution Center
KDC
Kerberos
krb5
Apache
Apache
mod
SMB daemon
smbd
Samba
Samba-TNG
Samba
libIM library
libIM.a
National Language Support
NLS
AIX
MacOS
Software
HP-UX
bsd
lpq
Solaris
Solaris
Solaris
tcpdump
dev
Oracle Database Server
Oracle 9i
Release
PHP
apcupsd
apcupsd
Webmin
Usermin
tryelf
PeopleTools
ServerMask
Symantec Enterprise Firewall
SEF
zlib
zlib
sub
print
tcpdump
ntdll.dll
Terminal Server Edition
Microsoft Proxy Server
Microsoft
Internet Security
Acceleration
Microsoft Virtual Machine
VM
Microsoft VM
Microsoft Internet Explorer
Microsoft Internet Explorer
Microsoft Internet Explorer
Microsoft Internet Explorer
BizTalkHTTPReceive.dll
ISAPI
Microsoft BizTalk Server
DTA
Microsoft BizTalk Server
AIX
mhc-utils package
Clearswift MAILsweeper
Notes server
Lotus Notes
R5
Web Retriever client
Lotus Notes
Domino
man
SOHO Routefinder
firmware
firmware
module loader
Ximian Evolution Mail User Agent
Ximian Evolution Mail User Agent
Ximian Evolution Mail User Agent
OpenSSL
Apache
GtkHTML
Evolution
Apache
OS2
Red Hat Linux
LPRng package
SGSN
Kerberos protocol
krb4
krb4
Mutt
Mutt code
Balsa
RealOne Player
RealPlayer
RealPlayer Plus
Adobe Acrobat Reader
acroread
Acrobat
Acrobat
pop
qpopper
SuSE
OpenBSD
tcpdump
NetPBM
OpenSSL
MSDE
McAfee ePolicy Orchestrator
ePO agent
McAfee ePolicy Orchestrator
MySQL
BEA WebLogic Server
Express
bonsai
Mozilla CVS query tool
bonsai Mozilla CVS query tool
bonsai
Mozilla CVS query tool
bonsai Mozilla CVS query tool
Cross-Referencing Linux
LXR
Ethereal
SquirrelMail
parseaddr.c
Sendmail
Ecartis
listar
snapshot 20030227
Gaim-Encryption GAIM plugin
Eye Of Gnome
EOG
emalloc
PHP
Mutt
Balsa
Apple QuickTime Player
GoAhead-Webs webserver
HP Instant TopTools
IBM AIX
Kerberos
PHP
name service
nsd
IRIX
SGI IRIX
Name Service Daemon
nsd
SGI IRIX
Lotus Domino Web Server
Lotus Domino
Lotus Domino Web Server
nhttp.exe
Lotus Domino Web Server
nhttp.exe
Netfilter
lv
Apache
OpenSSH-portable
OpenSSH
Apache
Apache
catdoc
CUPS
Samba
lock
Interbase Database
trans2.c
Samba
Samba-TNG
halstead
metrics
moxftp
KDE
KDE
gkrellm-newsticker gkrellm plugin
gkrellm-newsticker gkrellm plugin
ps2epsi
Macromedia Flash ad
stream reassembly module
stream4
Snort
CSAdmin
Cisco Secure ACS
xinetd
rinetd
PoPToP PPTP server
mime-support
bttlxeForum
Cisco Catalyst
Neoteris Instant Virtual Extranet
IVE
Monkey HTTP Daemon
monkeyd
Kerio Personal Firewall
KPF
Kerio Personal Firewall
KPF
dupatch
Oracle Net Services
Oracle Database Server
Microsoft Internet Information Server
IIS
Microsoft Internet Information Services
IIS
Microsoft Internet Information Server
IIS
Microsoft Internet Information Services
IIS
Media Services
nsiislog.dll
Media Player
Windows Media Player
Microsoft SQL Server
Microsoft SQL Server
Microsoft SQL Server
Internet Explorer
Mirabilis ICQ Pro
Mirabilis ICQ Pro
Mirabilis ICQ Pro
Mirabilis ICQ Pro
Mirabilis ICQ Pro
FrontRange GoldMine mail agent
Happycgi.com Happymall
Linux
Apache Portable Runtime
APR
library
Apache
PHP
Apache
httpd
ypserv NIS server
Linux NFS utils package
nfs-utils
Apache
Apache
GnuPG
kopete
IBM AIX
Hardware Client
Hardware Client
fuzz
leksbot
Floosietek FTGate Pro Mail Server
FTGatePro
SLMail
SAP database
SLWebMail
SLWebMail
SLWebMail
youbin
Personal FTP Server
miniPortail
Request Tracker
RT
catmail
ListProc
YaBB
Pi3Web
Happycgi.com Happymall
normal
Happycgi.com Happymall
PHP-Nuke
ESMTP CMailServer
Firebird
UnZip
Phorum
Adobe Acrobat
IBM AIX
Snitz Forums
Movable Type
IP Messenger
Win
cdrtools
eServ
3com OfficeConnect Remote 812
Inktomi Traffic-Server
PalmOS
php-proxima
vBulletin
Evolution
c-client IMAP Client
imap-2002b
Pine
Mozilla
mutt
Balsa
Sylpheed
Outlook Express
Eudora
||zero
Zero
Helpdesk
rc4
||zero
Zero
Helpdesk
rc4
Service Assurance Agent
SAA
RTR
EXPLORER.EXE
Poster
Internet Explorer
eZ publish
Snowblind Web Server
Snowblind Web Server
Snowblind Web Server
Snowblind Web Server
Venturi Client
iisPROTECT
PHP-Nuke
IMAP server
IMAPMax
SmartMax MailMax
ttCMS
BitchX IRC client
BitchX IRC client
ircII
EPIC IRC Client
EPIC4
Maelstrom
parse
decode
slocate
Sybase Adaptive Server Enterprise
ASE
EPIC IRC Client
EPIC4
CesarFTP
Maelstrom
ttForum
BadBlue
HP-UX
C-Kermit
BitchX IRC client
Slackware
Qualcomm Eudora
Load Sharing Facility
LSF
WsMp3 daemon
WsMp3d
WsMp3 daemon
WsMp3d
Demarc Puresecure
Owl Intranet Engine
BlackMoon FTP Server
Free Edition
BlackMoon FTP Server
Free Edition
Microsoft Internet Explorer
Microsoft Windows DirectX MIDI library
QUARTZ.DLL
VBE.DLL
Microsoft Visual Basic
VBA
SDK
Media Player
ActiveX control
Media Services
nsiislog.dll
IIS
Utility Manager
Access Components
MDAC
GNU Ghostscript
Safari
Ethereal
Rsync
Ethereal
nethack
