App
PHP-Nuke
Internet Explorer
Web Extender Client
WEC
IIS
Microsoft PowerPoint
NetScreen Firewall WebUI
Interbase database server
Lotus Domino
web server
BIND
BIND
BIND
BIND
BIND
Remote Data Protocol
RDP
Terminal Service
Network Dynamic Data Exchange
DDE
NTLM Security Support Provider
NTLMSSP
PPTP server
domain controller
Advanced Server
Datacenter Server
Arrowpoint
Cisco Content Services
CSS
Arrowpoint
Cisco Content Services
CSS
MailMan Webmail
simplestguest.cgi CGI program
Leif Wright
Leif Wright
simplestmail.cgi CGI program
Leif Wright
ad.cgi CGI program
Leif Wright
rp-pppoe PPPoE client
ProFTPD
oops WWW proxy server
oops WWW proxy server
FoolProof
BroadVision One-To-One Enterprise
ssldump
KTH Kerberos IV
KTH Kerberos IV
KTH Kerberos IV
KTH Kerberos IV
HomeSeer
Offline Explorer
Service Release
IPSwitch IMail
APC UPS daemon
apcupsd
PHP
PHP3
Apache
phpGroupWare
Lexmark MarkVision printer
domain controllers
WatchGuard SOHO FireWall
BitchX IRC client
IBM DB2 Universal Database
IBM DB2 Universal Database
BSD-based ftpd
FTP Serv-U
CBOS
CBOS
CBOS
Web interface
CBOS
Solaris
stunnel
FreeBSD
FreeBSD
FreeBSD
Webconfig
IMAP
MDaemon
bftpd
Secure Locate
slocate
J-Pilot
Mac OS Runtime
Java
MRJ
dialog
1st Up Mail Server
gpg
GnuPG
gpg
GnuPG
Technote
Technote
Ikonboard
Sun Cluster
Sun Cluster
Support Tools Manager
STM
nCipher
FireWall-1
Windows Media Unicast Service
Windows Media Services
GTK
library
Kermit communications software
HP-UX
CGI Script Center Subscribe Me LITE
itetris
xitetris
phpWebLog
Internet Explorer
Internet Explorer
Internet Explorer
Internet Explorer
FreeBSD
kdc
reply
cipher
libkrb
Kerberos
authentication library
NetBSD
FreeBSD
Solaris
FrontPage Server Extensions
FPSE
IIS
Web interface
Infinite Interchange
Bea WebLogic Server
bsguest.cgi guestbook
bslist.cgi mailing list
fetchmail
CoffeeCup Direct
Free FTP clients
MDaemon Pro
HP-UX
HP-UX
Veritas Backup agent
PHP Apache module
SuSE
jaZip Zip
Jaz drive manager
splitvt
splitvt
OmniHTTPd
OmniHTTPd
Solaris
gpm
sdiff
rdist
getty
ps
shadow-utils program
ImageCast Control Center
AfpaCache module
Fast Response Cache Accelerator
FRCA
IBM HTTP Server
Websphere
eXtropia bbs
forum.cgi
Solaris
exmh
Oracle XSQL servlet
Olivier Debon Flash plugin
Macromedia plugin
Zope
Tinyproxy HTTP proxy
HTML parser
Lotus R5 Domino Server
Domino Client
htpasswd
Apache
Interscan VirusWall
Interscan VirusWall
web-enabled agents
Insight Manager
Management Agents
Ultraboard
Skins
Database
ProFTPd
Windows Media Player
Internet Explorer clients
wu-ftpd
inn
arpwatch
mgetty
squid
linuxconf
CORE SDI
Outlook
Outlook Express
IIS
Microsoft Exchange
Windows Media Player
Windows Scripting Host
Internet Explorer
Internet Explorer
SFU
IIS
Plus
VB-TSQL debugger object
vbsdicli.exe
Visual Studio
Enterprise Edition
Internet Explorer
VShell SSH gateway
VShell SSH gateway
Palm OS
IV
Wireless Encryption Protocol
WEP
firmware 11.01
WinCE
ISNs
ISNs
Netscape Directory Server
ximp40 shared library
Solaris
Solaris
Macromedia Shockwave Flash plugin
AT
T WinVNC
Virtual Network Computing
client
AT
T WinVNC
Virtual Network Computing
server
SGID
glibc
SlimServe
HTTPd
ReiserFS
qDecoder library
CrazyWWWBoard
CrazySearch
Trend Micro Virus Buster
Netscape Fasttrack Server
Voyant Sonata
WebMaster ConferenceRoom
KDE2
KDE
Allaire JRun
Lars Ellingsen guestserver.cgi
FireWall-1
FreeBSD
eEye Iris
Free Java Web Server
wu-ftp
GoodTech FTP server
LocalWEB2000 HTTP server
bin
cu
Solaris
gnuserv
XEmacs
XMail
CUPS
sash
FreeBSD
print
icecast
QuickTime Player plugin
Japanese
SEDUM HTTP Server
HSWeb
HTTP server
PostgreSQL
Picserver web server
II firewall
AOLserver
Soft Lite ServerWorx
bing
MicroFocus Cobol
Shoutcast Distributed Network Audio Server
DNAS
commerce.cgi CGI program
WebSPIRS
HIS Auktion
PlanetIntra
Way-board CGI program
ROADS search.pl program
PALS Library System pals-cgi program
PALS Library System pals-cgi program
mars
nwe
Support Tools Manager
"xstm,cstm,stm"
HP-UX
elvis
ja-xklock
webmin
wwwwais
Muscat Empower CGI program
Infobot
BiblioWeb web server
BiblioWeb web server
GoAhead web server
Chili
Soft ASP
Linux
dc20ctrl
News Desk
News Desk
micq client
NewsDaemon
crontab
Solaris snmpXdmid SNMP
DMI mapper daemon
domain controller
Microsoft Data Access Component Internet Publishing Provider
Microsoft Internet Security
Acceleration
Web Proxy
Microsoft Word
Word
Microsoft Windows Media Player
Windows Media Player
Local Computer Zone
Microsoft Index Server
Microsoft Index Server
Indexing Service
Internet Explorer
BSD-based FTP servers
HPUX
Solaris
Netscape Enterprise Server
Netscape Enterprise Server
iPlanet
Netscape
Enterprise Server
iWeb Hyperseek
FaSTream FTP++ Server
FaSTream FTP++ Server
FaSTream FTP++ Server
Easycom
Safecom Print Server Web service
Easycom
Safecom Print Server
firmware
PrintGuide server
ssh
Secure-RPC
Lotus Domino Mail Server
Encrypted File System
Netscape SmartDownload
Gene6 G6 FTP Server
BPFTP Server
Gene6 G6 FTP Server
BPFTP Server
ASCII Armor parser
Windows PGP
Software Distributor SD-UX
HP-UX
HP MPE
iX
i386
NetBSD
OpenBSD
Solaris
mailnews.cgi
W3.org
Anaya Web development server
pgp4pine Pine
PGP interface
Gnu Privacy Guard
GnuPG
kicq IRC client
Moby Netsuite Web Server
BadBlue 1.02.07
Personal Edition web server
BadBlue 1.02.07 Personal Edition
iX
sudo
MERCUR SMTP server
SEDUM
HTTP server
SunFTP build
OpenBSD
A1 HTTP server
A1 HTTP server
VERITAS Cluster Server
VCS
ISNs
Joe text editor
Mailman
post-query sample CGI program
PHP-Nuke
FtpXQ FTP server
TYPSoft FTP Server
War FTP
WFTPD Pro
Simple Server
HTTPd
Free Java Server
WebReflex
HTTPd
Voyager web administration server
oidldapd
Oracle
ldaplog
Analog
Pi3Web 1.0.1
web server
Pi3Web 1.0.1
web server
Caucho Resin
Thinking Arts ES.One package
ITAfrica WEBactive HTTP Server
Bajie HTTP JServer
Bajie HTTP JServer
Red Hat
FreeBSD
OmniBackII
HP
IBM WebSphere plugin
Netscape Enterprise server
Borderware Firewall Server
America Online
AOL
mIRC
ProFTPD
IBM Net.Commerce
bb
smilies.php
bbcode
PHP-Nuke
PHP-Nuke
MSHTML.DLL
Internet Explorer
QNX RTP
Oracle Java Virtual Machine
JVM
Oracle
Oracle Application Server 9iAS Release
iPlanet Web Server Enterprise Edition
Bugzilla
Bugzilla
Embedded Support Partner
ESP
daemon
rpc.espd
IRIX
Internet Explorer
IIS
IIS
IIS
Microsoft MS00-060 patch
IIS
IIS
Internet Explorer
Internet Explorer
Outlook Web Access
OWA
Microsoft Exchange 2000 Server
Internet Explorer
Microsoft Visual Studio RAD
FrontPage Server Extensions
Microsoft SQL Server
Mixed Mode
telnet service
telnet service
telnet service
telnet service
telnet service
telnet service
telnet service
3Com AirConnect
Symbol 41X1 Access Point
printer daemon
in.lpd
Solaris
TheNet CheckBO
Novell Groupwise
FormMail
Sierra Half-Life
Sierra Half-Life
Ikonboard
SSH
OpenSSH
AppGate
ssh-1
SSH Communications Security sshd
Eudora
SAP R
Web Application Server Demo
Mirabilis ICQ WebFront Plug-in ICQ2000b Build
BearShare
DGUX
MU02
fcheck
UFS
FreeBSD
Akopia Interchange
Compaq web-enabled management software
Power Manager
Insight Manager
SonicWALL Tele2
Infradig Inframail
readline
OpenBSD
HP9000 servers
HP-UX
Crosscom
Olicom XLT-F running
PGP standard
Computer Associates CCC
Harvest
PHP-Nuke
Reliant Sinix
GoAhead webserver
AnalogX SimpleServer
WWW
HylaFAX
IBM Websphere
NetCommerce3
IBM Websphere
NetCommerce3
Xitami
Navision Financials Server
Navision Financials Server
Remote manager service
Website Pro
Lightwave ConsoleServer
System Administrator interface
Lightwave ConsoleServer
Silent Runner Collector
SRC
Caucho Resin
Solaris
IPFilter
