App
RealMedia server
ZBServer Pro
UnixWare rtpm program
ZBServer Pro
HP-UX aserver program
strace
Trend Micro PC-Cillin
FTPPro
Optivity NETarchitect
whois.cgi program
AnalogX SimpleServer
WWW HTTP server
miniSQL package
IRIX soundplayer program
Savant web server
CascadeView TFTP server
Internet Anywhere POP3 Mail Server
Linux linuxconf package
FreeBSD
IMail POP3 daemon
DNS PRO
Lotus Domino HTTP server
Lotus Domino HTTP server
Lotus Domino HTTP server
IIS
Site Server
UnixWare i2odialogd daemon
IBM Network Station Manager NetStation
Internet Explorer
UnixWare pis
mkpis
Solaris dmispd dmi
cmd
Solaris dmi
cmd
InterScan VirusWall SMTP scanner
Netscape
Majordomo
Outlook Express
Majordomo wrapper
glFtpD
AltaVista search engine
glFtpD
CSM mail server
CamShot WebCam HTTP server
War FTP
MySQL
ICQ 99b
Yahoo Pager
Messenger client
Corel Linux Update
Winamp client
Allaire Spectra Webtop
Allaire Spectra Configuration Wizard
Red Hat
Microsoft Commercial Internet System
MCIS
IMAP server
SolutionScripts Home Free package
Solaris chkperm command
IMail IMONITOR
status.cgi CGI script
Cold Fusion
Handspring Visor
PHP3
aVirt Rover POP3 server
Internet Explorer
Z Object Publishing Environment
Zope
Nortel Contivity HTTP server
Nortel Contivity HTTP server
InetServ
WebSite Pro
CyberCash Merchant Connection Kit
MCK
Intel InBusiness E-mail Station
Solstice Backup
IIS
Visual Casel
Vcasel
Microsoft Rich Text Format
RTF
reader
PowerScripts PlusMail CGI program
Super Mail Transfer Package
SMTP
MsgCore
nviboot boot
Debian nvi package
W3C CERN
httpd HTTP server
AIX techlibss
Hotmail
WebTV email client
HP asecure
CuteFTP
Hotmail
Netopia Timbuktu Pro
Netscape Mail Notification
nsnotify
Netscape Communicator
Japanese
Korean
Chinese Word
Microsoft Terminal Server Edition
VMWare
POP authentication package
Red Hat
HP-UX
qpopper
Microsoft Index Server
Microsoft Index Server
UnixWare ppptalk command
SMS Remote Control program
Make-a-Store OrderPage shopping cart application
SalesCart shopping cart application
SmartCart shopping cart application
Shoptron shopping cart application
Outlook Express
Internet Explorer
EasyCart shopping cart application
Linux apcd program
Intellivend shopping cart application
mcsp Client Site Processor system
MultiCSP
ComStock
WebSiteTool shopping cart application
RightFax web client
insecure Master Boot Record
MBR
SyGate Remote Management program
Frontpage Server Extensions
IIS
Firewall-1
Cobalt RaQ2 servers
McAfee Virus Scan
Norton Anti-Virus virus checkers
Allaire Spectra
Frontpage Server Extensions
Filemaker
surfCONTROL SuperScout
Sample Internet Data Query
IDQ
IIS
Finger Server
Serv-U FTP server
SCO scohelp program
War
FTPd
Microsoft Java Virtual Machine
Tiny FTPd
beta3 FTP server
It Out shopping cart application
Retail shopping cart application
Cart32 shopping cart application
CartIt shopping cart application
TFN
Tribe Flood Network
Internet Anywhere POP3 Mail Server
Internet Anywhere POP3 Mail Server
Infopop Ultimate Bulletin Board
UBB
Timbuktu Pro
SSH protocol server
Axis 700
Network Scanner
Novell GroupWise Web Access Enhancement Pack
SCO OpenServer
MySQL
Zeus web server
Check Point Firewall-1
GNU
Novell BorderManager
FrontPage Personal Web Server
PWS
UnixWare
Windows NT Autorun
Internet Explorer
VAX
MMDF server
HP Ignite-UX
Microsoft
